0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.01215055645849654	0.0	9.174105913728467e-5	0.03498836738118227	99.879748921942
0.02	0.005	0.0	0.024028235656280244	0.0	0.00036378187028814	0.03497673862858798	99.75964244710171
0.03	0.005	0.0	0.035639164303801624	0.0	0.0008114351116202009	0.034965113740932155	99.63968040159226
0.04	0.005	0.0	0.04698933152047801	0.0	0.0014301262447494062	0.03495349271693024	99.51986261173579
0.05	0.005	0.0	0.05808459203310787	0.0	0.0022153906882948315	0.03494187555529812	99.40018890406333
0.06	0.005	0.0	0.06893066899693663	0.0	0.0031628713351227826	0.03493026225475208	99.28065910531448
0.07	0.005	0.0	0.07953315716904773	0.0	0.004268315750199735	0.03491865281400885	99.16127304243724
0.08	0.005	0.0	0.08989752574416764	0.0	0.005527573725142368	0.03490704723178559	99.04203054258765
0.09	0.005	0.0	0.10002912081313431	0.0	0.006936595052535164	0.03489544550679988	98.92293143312966
0.1	0.005	0.0	0.10993316889190784	0.0	0.008491426520576426	0.034883847637769715	98.80397554163473
0.11	0.005	0.0	0.11961477890618978	0.0	0.010188210166973452	0.034872253623413535	98.68516269588173
0.12	0.005	0.0	0.12907894477059229	0.0	0.01202318096012828	0.03486066346245021	98.56649272385664
0.13	0.005	0.0	0.138330548933129	0.0	0.013992663835130436	0.034849077153599015	98.44796545375222
0.14	0.005	0.0	0.14737436395599438	0.0	0.01609307230834661	0.03483749469557965	98.32958071396789
0.15	0.005	0.0	0.15621505466224125	0.0	0.018320906500935517	0.03482591608711227	98.21133833310942
0.16	0.005	0.0	0.16485718194565083	0.0	0.020672749976569527	0.034814341326917415	98.09323813998867
0.17	0.005	0.0	0.1733052042484067	0.0	0.02314526850540215	0.034802770413716086	97.97527996362331
0.18	0.005	0.0	0.1815634794050997	0.0	0.02573520835786622	0.03479120334622969	97.85746363323668
0.19	0.005	0.0	0.18963626725991453	0.0	0.02843939405725639	0.034779640123180064	97.73978897825751
0.2	0.005	0.0	0.19752773296077433	0.0	0.03125472569070792	0.034768080743289465	97.62225582831954
0.21	0.005	0.0	0.20524194773829882	0.0	0.03417817823754724	0.03475652520528058	97.5048640132614
0.22	0.005	0.0	0.21278289087306793	0.0	0.037206799734204855	0.034744973507876524	97.38761336312643
0.23	0.005	0.0	0.2201544523231747	0.0	0.04033770909897351	0.03473342564980083	97.27050370816235
0.24	0.005	0.0	0.22736043570025008	0.0	0.043568093717772434	0.03472188162977745	97.15353487882084
0.25	0.005	0.0	0.2344045587602817	0.0	0.04689520902357865	0.034710341446530776	97.03670670575755
0.26	0.005	0.0	0.24129045538267382	0.0	0.0503163766705144	0.03469880509878561	96.92001901983186
0.27	0.005	0.0	0.24802167741175454	0.0	0.05382898299044841	0.03468727258526718	96.80347165210652
0.28	0.005	0.0	0.25460169819420186	0.0	0.057430476156303964	0.03467574390470115	96.68706443384731
0.29	0.005	0.0	0.2610339128803973	0.0	0.061118365933730136	0.034664219055813586	96.57079719652295
0.3	0.005	0.0	0.2673216401488499	0.0	0.06489022215760328	0.03465269803733099	96.45466977180484
0.31	0.005	0.0	0.27346812312795027	0.0	0.0687436738157991	0.0346411808479803	96.33868199156696
0.32	0.005	0.0	0.2794765330977806	0.0	0.07267640613640927	0.034629667486488845	96.22283368788528
0.33	0.005	0.0	0.28534997080314606	0.0	0.07668615952739287	0.03461815795158441	96.10712469303763
0.34	0.005	0.0	0.29109146676899966	0.0	0.08077072930913191	0.03460665224199519	95.99155483950366
0.35	0.005	0.0	0.2967039833009048	0.0	0.08492796390104249	0.03459515035644979	95.87612395996445
0.36	0.005	0.0	0.30219041529369856	0.0	0.08915576413215551	0.034583652293677256	95.7608318873024
0.37	0.005	0.0	0.3075535939656663	0.0	0.09345208030729095	0.03457215805240704	95.64567845460066
0.38	0.005	0.0	0.3127962872939544	0.0	0.09781491185466439	0.034560667631369044	95.5306634951431
0.39	0.005	0.0	0.31792120046817984	0.0	0.1022423069425372	0.03454918102929355	95.41578684241416
0.4	0.005	0.0	0.3229309777825801	0.0	0.10673236075299734	0.034537698244911305	95.30104833009855
0.41	0.005	0.0	0.3278282033061902	0.0	0.11128321495365469	0.03452621927695345	95.18644779208107
